0.034213,0.02984,0.035527,0.049575,0.063765,0.067445,0.066078,0.05497,0.040076,0.048006,0.041473,0.039914,0.043555,0.048226,0.060562,0.062646,0.058927,0.051933,0.032781,0.048196,0.083129,0.083166,0.068665,0.04489,0.035306,0.02607,0.02861,0.048551,0.04677,0.061702,0.057662,0.053485,0.055933,0.053817,0.045336,0.052112
0.18196,0.11755,0.080738,0.082909,0.099895,0.11813,0.14865,0.18319,0.19891,0.21423,0.21686,0.18401,0.15132,0.099448,0.073098,0.073807,0.095256,0.14937,0.18618,0.19574,0.18479,0.16691,0.14265,0.11058,0.10792,0.11577,0.15334,0.17541,0.13996,0.14043,0.14965,0.16173,0.16512,0.17849,0.20049,0.21678
0.075965,0.058704,0.040705,0.04924,0.076051,0.10246,0.13113,0.12881,0.10413,0.11363,0.11071,0.080926,0.062961,0.051957,0.0654,0.078621,0.092071,0.088376,0.091926,0.12021,0.13067,0.12003,0.10588,0.081764,0.071161,0.071399,0.07496,0.095783,0.10001,0.095302,0.081041,0.06514,0.072627,0.096422,0.11373,0.11923
0.18466,0.12354,0.090789,0.10474,0.12058,0.12367,0.13869,0.16246,0.18827,0.21593,0.22266,0.20092,0.16825,0.11708,0.076932,0.062769,0.074919,0.13025,0.19151,0.20297,0.19715,0.18102,0.14702,0.10521,0.090024,0.10107,0.14123,0.1867,0.14793,0.14838,0.16326,0.17793,0.17999,0.18335,0.20024,0.2126
0.035489,0.031428,0.039971,0.0543,0.073569,0.078043,0.088429,0.0679,0.045972,0.054328,0.044336,0.044888,0.052587,0.056887,0.078028,0.081184,0.068833,0.059982,0.045892,0.063267,0.093439,0.088972,0.070374,0.049925,0.047726,0.039972,0.036767,0.060831,0.06089,0.075095,0.066959,0.054665,0.061911,0.055996,0.047096,0.05398
0.18106,0.11683,0.084459,0.08333,0.10318,0.11648,0.14594,0.17678,0.19483,0.21368,0.22174,0.199,0.15524,0.10312,0.068155,0.064735,0.089327,0.14195,0.19881,0.19239,0.17522,0.15889,0.1402,0.11253,0.10748,0.11875,0.1555,0.18253,0.14163,0.14334,0.15841,0.16522,0.16516,0.17649,0.20492,0.22029
0.076093,0.081043,0.084196,0.098743,0.11612,0.11224,0.10916,0.083856,0.072941,0.088626,0.071813,0.079942,0.095088,0.099045,0.10696,0.11312,0.088628,0.085048,0.088496,0.1046,0.12955,0.12104,0.11206,0.069963,0.061609,0.055856,0.065229,0.10691,0.089351,0.10592,0.094911,0.090135,0.091025,0.083136,0.070891,0.088693
0.18342,0.12294,0.098176,0.11072,0.11554,0.11893,0.12834,0.16671,0.19291,0.20683,0.22216,0.20086,0.16229,0.10869,0.077201,0.064587,0.080735,0.13782,0.18524,0.20845,0.20407,0.18046,0.13339,0.096152,0.082221,0.10209,0.1435,0.18654,0.15636,0.15688,0.1678,0.16312,0.1655,0.17526,0.20457,0.21874
0.13021,0.095576,0.09297,0.14704,0.17354,0.17664,0.14711,0.13056,0.14032,0.14444,0.11752,0.11772,0.15025,0.16047,0.15011,0.13241,0.13547,0.14483,0.12488,0.10783,0.12045,0.1487,0.17479,0.16305,0.12698,0.12111,0.12888,0.11485,0.097142,0.11685,0.15145,0.17358,0.15687,0.13779,0.15542,0.14298
0.16707,0.12971,0.11423,0.10834,0.11587,0.11997,0.13232,0.15304,0.17888,0.18841,0.16535,0.15333,0.13935,0.11843,0.10477,0.091028,0.10937,0.16448,0.16648,0.16997,0.15606,0.13701,0.11773,0.10635,0.10976,0.11969,0.14689,0.18628,0.16985,0.15039,0.13383,0.12026,0.11783,0.11263,0.12161,0.17458
0.08442,0.089996,0.1059,0.12731,0.12781,0.11516,0.10828,0.097522,0.078295,0.10913,0.10878,0.10142,0.090464,0.095092,0.11019,0.11424,0.11312,0.11011,0.088973,0.11315,0.15244,0.15506,0.10264,0.063051,0.058199,0.061734,0.063744,0.11818,0.11053,0.11607,0.10887,0.090468,0.096799,0.093798,0.089942,0.10411
0.16965,0.12629,0.10208,0.10911,0.11857,0.12481,0.14424,0.1633,0.17473,0.18679,0.19702,0.18603,0.15889,0.11467,0.091774,0.087938,0.10128,0.13368,0.1785,0.20731,0.20623,0.18278,0.14521,0.10664,0.094929,0.095309,0.12647,0.18092,0.15633,0.1659,0.1814,0.17191,0.16327,0.16751,0.18063,0.18584
0.046154,0.036003,0.042125,0.055624,0.054834,0.057644,0.065202,0.052462,0.046436,0.057187,0.041526,0.045844,0.056677,0.052158,0.061569,0.047021,0.045,0.058126,0.060156,0.051388,0.070604,0.073099,0.047744,0.033594,0.035207,0.041297,0.045001,0.065588,0.040895,0.044362,0.045189,0.039795,0.05486,0.046831,0.045683,0.059623
0.19487,0.13979,0.095959,0.087177,0.10274,0.11009,0.12849,0.16683,0.19476,0.19616,0.21095,0.19589,0.15557,0.10399,0.073022,0.073894,0.099131,0.1377,0.18104,0.19965,0.18482,0.16109,0.14474,0.1064,0.10269,0.10161,0.13401,0.17227,0.14875,0.15375,0.16981,0.17232,0.16199,0.16944,0.18639,0.19386
0.039033,0.039726,0.059037,0.06724,0.065502,0.058862,0.063617,0.054695,0.03861,0.056733,0.04251,0.048638,0.057539,0.052893,0.061345,0.057393,0.040013,0.052891,0.046374,0.053015,0.08331,0.087822,0.062502,0.034328,0.034337,0.030087,0.028821,0.057651,0.049155,0.061657,0.064441,0.0552,0.051339,0.046218,0.033226,0.043798
0.18334,0.13013,0.094762,0.097509,0.11581,0.1219,0.13912,0.1624,0.18217,0.20124,0.21621,0.20226,0.15265,0.1025,0.074543,0.069249,0.083372,0.13134,0.1892,0.21187,0.20255,0.18252,0.15091,0.10472,0.088758,0.097434,0.13854,0.18683,0.15639,0.15724,0.1672,0.16907,0.1655,0.17384,0.18996,0.2039
0.057814,0.0582,0.069981,0.081076,0.084394,0.080952,0.08792,0.0646,0.051438,0.074644,0.064398,0.068259,0.075706,0.06894,0.076992,0.078463,0.058396,0.057129,0.067047,0.074163,0.10361,0.099231,0.077431,0.042916,0.046374,0.048294,0.051358,0.085226,0.078401,0.078856,0.077946,0.065577,0.060962,0.057003,0.05203,0.065805
0.17416,0.13203,0.10577,0.10446,0.11728,0.12585,0.1423,0.17079,0.18499,0.19553,0.20156,0.18365,0.16363,0.11918,0.089177,0.078234,0.097429,0.14275,0.17321,0.21124,0.20574,0.18257,0.14647,0.11006,0.095648,0.096586,0.12999,0.17495,0.15586,0.15766,0.16555,0.17624,0.17516,0.17441,0.1776,0.18881
0.046173,0.052802,0.059606,0.07068,0.072507,0.067983,0.065912,0.044926,0.034508,0.054508,0.051557,0.047309,0.056607,0.064536,0.072526,0.063686,0.04669,0.042015,0.04574,0.061976,0.091136,0.094335,0.066516,0.037268,0.031889,0.027962,0.028833,0.057771,0.061796,0.071687,0.07381,0.066252,0.06177,0.045362,0.032866,0.035873
0.05939,0.052794,0.059024,0.053492,0.063208,0.073555,0.063781,0.074874,0.075128,0.063739,0.061916,0.07376,0.077748,0.070274,0.058577,0.051048,0.059404,0.062509,0.072471,0.088341,0.0955,0.080891,0.062676,0.054567,0.047,0.053404,0.058691,0.064112,0.066687,0.066123,0.063265,0.082119,0.087205,0.073819,0.06939,0.066399
0.065175,0.050182,0.054444,0.063676,0.080946,0.1066,0.12655,0.10314,0.076909,0.0671,0.050391,0.06552,0.070001,0.058812,0.087305,0.099675,0.09075,0.084915,0.10092,0.10833,0.11016,0.093581,0.080216,0.06256,0.059982,0.051882,0.071702,0.095806,0.086813,0.073387,0.072655,0.060392,0.078957,0.076801,0.056125,0.085563
0.094359,0.061625,0.067038,0.064754,0.088502,0.11455,0.11599,0.12836,0.12654,0.12448,0.094957,0.12058,0.11666,0.10059,0.070197,0.058961,0.090838,0.11557,0.13794,0.14444,0.12473,0.10299,0.095757,0.083067,0.070601,0.08391,0.10921,0.13081,0.10377,0.088283,0.094309,0.12003,0.12861,0.11904,0.11414,0.13138
0.041456,0.047561,0.053455,0.061607,0.068719,0.074513,0.073536,0.049598,0.039743,0.061081,0.049752,0.051173,0.046352,0.049536,0.063099,0.066346,0.059026,0.0598,0.053224,0.072681,0.089977,0.088149,0.063704,0.043036,0.032757,0.026177,0.034897,0.077919,0.074369,0.073003,0.063482,0.046342,0.04747,0.042848,0.040605,0.060812
0.084527,0.069858,0.073638,0.077615,0.09914,0.112,0.096124,0.095077,0.092981,0.083879,0.0678,0.090219,0.1068,0.10293,0.081293,0.066666,0.080762,0.088631,0.094942,0.11471,0.1241,0.11434,0.093052,0.075655,0.053584,0.055431,0.070598,0.099619,0.09013,0.084275,0.090535,0.11734,0.11311,0.079885,0.070579,0.083139
0.057831,0.048286,0.081986,0.096769,0.095952,0.094995,0.11191,0.099081,0.07087,0.074373,0.055023,0.067345,0.082749,0.071191,0.092613,0.10842,0.11355,0.090258,0.086164,0.085902,0.11547,0.11327,0.082477,0.059777,0.059848,0.063183,0.068021,0.097158,0.083148,0.080591,0.081654,0.069666,0.082636,0.079163,0.078783,0.092561
0.093819,0.07095,0.059932,0.063651,0.075684,0.090506,0.095176,0.1128,0.11818,0.10478,0.094042,0.10164,0.10093,0.080204,0.060753,0.058961,0.08739,0.10399,0.108,0.11377,0.11308,0.10153,0.078503,0.067512,0.066461,0.084976,0.10046,0.10588,0.097743,0.0895,0.082857,0.094348,0.10828,0.10325,0.11206,0.11685
0.043248,0.044665,0.060855,0.069839,0.076645,0.080255,0.080828,0.057579,0.038479,0.058881,0.055397,0.05941,0.062997,0.064946,0.074043,0.074268,0.057481,0.049073,0.04982,0.063785,0.093979,0.092508,0.072465,0.050837,0.040065,0.030041,0.033948,0.069346,0.07641,0.077701,0.070511,0.059653,0.060171,0.050049,0.037663,0.050878
0.075263,0.064482,0.056613,0.051799,0.07349,0.10037,0.097968,0.087068,0.082327,0.07879,0.088029,0.090752,0.085376,0.088211,0.067705,0.061007,0.062544,0.071582,0.095852,0.10519,0.094336,0.080359,0.07241,0.069021,0.062754,0.069889,0.083058,0.098739,0.087837,0.076668,0.074215,0.08871,0.089601,0.080027,0.082555,0.092013
0.071449,0.064078,0.094271,0.10705,0.099028,0.096258,0.11937,0.093549,0.066985,0.10584,0.083679,0.080011,0.091319,0.079336,0.090123,0.098711,0.095172,0.097447,0.10759,0.10134,0.12555,0.12353,0.079013,0.052811,0.062119,0.064403,0.072464,0.12796,0.10646,0.093072,0.094025,0.088528,0.074623,0.062907,0.063162,0.098774
0.10047,0.078284,0.071725,0.077091,0.096588,0.131,0.12821,0.14135,0.14638,0.1099,0.10133,0.12388,0.125,0.1223,0.097534,0.083507,0.10628,0.12213,0.1523,0.15573,0.13292,0.11271,0.084345,0.0782,0.07515,0.10498,0.1307,0.16569,0.14746,0.11643,0.098543,0.1152,0.12717,0.11729,0.1172,0.16417
0.083035,0.075085,0.072133,0.10677,0.13396,0.12593,0.10506,0.085822,0.08297,0.10981,0.098789,0.095453,0.1083,0.10698,0.10821,0.10674,0.10595,0.11189,0.070294,0.080678,0.10426,0.12782,0.13277,0.11314,0.083866,0.066329,0.070165,0.086316,0.086593,0.11353,0.12721,0.11947,0.1068,0.10361,0.10083,0.10758
0.18236,0.1475,0.11588,0.10197,0.10374,0.10877,0.12008,0.14026,0.18408,0.19446,0.16656,0.13536,0.12069,0.10408,0.088753,0.088091,0.10912,0.17086,0.18462,0.16703,0.13583,0.10658,0.097074,0.10256,0.11395,0.1306,0.1694,0.2084,0.17035,0.13791,0.1186,0.094888,0.096486,0.10549,0.12776,0.19516
0.056338,0.054012,0.063963,0.069048,0.076034,0.083313,0.085986,0.06516,0.050875,0.068618,0.052937,0.052995,0.054554,0.05671,0.079117,0.079897,0.076077,0.068519,0.067055,0.082197,0.10146,0.095755,0.066523,0.04748,0.039673,0.033011,0.042893,0.080842,0.072822,0.071978,0.064279,0.052255,0.064164,0.0598,0.048848,0.064416
0.1196,0.11535,0.11837,0.16723,0.17586,0.15156,0.12229,0.11203,0.10232,0.17831,0.19702,0.16324,0.15606,0.11444,0.083701,0.08632,0.095348,0.12227,0.13716,0.14389,0.13587,0.1893,0.18019,0.13731,0.089835,0.082166,0.10586,0.19209,0.19664,0.14034,0.17776,0.16199,0.11059,0.096793,0.10475,0.13135
0.05382,0.06686,0.10503,0.17726,0.20768,0.21883,0.16451,0.11885,0.063214,0.090273,0.12116,0.16443,0.18818,0.21568,0.1863,0.14346,0.12795,0.094244,0.071916,0.10192,0.16084,0.23263,0.22494,0.17367,0.107,0.074501,0.065755,0.09896,0.13204,0.17822,0.19357,0.2049,0.19125,0.12819,0.10528,0.095298
0.079409,0.080286,0.12667,0.1683,0.19118,0.18715,0.14213,0.11731,0.091259,0.11135,0.12208,0.16219,0.20214,0.2075,0.14474,0.11731,0.1271,0.12226,0.10084,0.12426,0.17191,0.22264,0.19326,0.14886,0.097902,0.080454,0.0885,0.12558,0.13282,0.15452,0.1885,0.20167,0.15903,0.11381,0.10659,0.12302
0.053092,0.04748,0.080839,0.1685,0.20346,0.21161,0.16396,0.13839,0.091698,0.10425,0.10141,0.15063,0.19617,0.20326,0.14642,0.11811,0.11713,0.11337,0.074505,0.10554,0.17487,0.24743,0.2132,0.16511,0.10082,0.073396,0.067401,0.1038,0.11718,0.15857,0.18347,0.20677,0.1838,0.12383,0.10741,0.10425
0.043433,0.053244,0.09234,0.16348,0.20817,0.22992,0.17365,0.1184,0.059444,0.10224,0.1204,0.17711,0.20182,0.20693,0.15564,0.12883,0.13022,0.10477,0.053224,0.088907,0.17427,0.24254,0.23777,0.18435,0.10438,0.065431,0.052527,0.10808,0.12996,0.18293,0.19359,0.22501,0.19121,0.12179,0.10212,0.10183
0.062222,0.065324,0.11146,0.17844,0.20446,0.21695,0.14911,0.10475,0.072936,0.10812,0.1319,0.17487,0.18769,0.19555,0.16565,0.13784,0.11733,0.10796,0.072673,0.094435,0.17476,0.22191,0.20623,0.17757,0.10106,0.063417,0.064982,0.13152,0.14548,0.17864,0.17511,0.19238,0.19197,0.14888,0.11412,0.11673
0.13181,0.11489,0.089516,0.14808,0.18675,0.15474,0.12323,0.1203,0.13054,0.18355,0.19754,0.14233,0.11693,0.14096,0.104,0.080659,0.083545,0.11558,0.14221,0.14948,0.10403,0.14184,0.19062,0.14866,0.098818,0.084392,0.11094,0.18806,0.21193,0.14079,0.12414,0.18669,0.13041,0.093654,0.093425,0.12787
0.11425,0.09691,0.10402,0.1869,0.20621,0.14803,0.12224,0.1239,0.12849,0.16079,0.18748,0.16646,0.1419,0.14491,0.10611,0.082423,0.10033,0.12269,0.13299,0.1486,0.13907,0.19765,0.202,0.13395,0.073059,0.078027,0.10692,0.18372,0.17937,0.12281,0.13729,0.19834,0.13441,0.10648,0.12581,0.15579
0.11233,0.10123,0.076395,0.13766,0.20648,0.16897,0.14298,0.12943,0.11246,0.1807,0.20476,0.16583,0.11824,0.11817,0.1083,0.091017,0.10637,0.11981,0.13355,0.1459,0.11803,0.1693,0.20738,0.16043,0.083047,0.07357,0.099224,0.1926,0.19553,0.10574,0.10081,0.18979,0.16742,0.12101,0.12897,0.14435
0.12129,0.12208,0.098429,0.15897,0.17449,0.15263,0.12979,0.10535,0.10444,0.16969,0.19891,0.16014,0.15743,0.15693,0.10908,0.083964,0.080482,0.10682,0.14477,0.15183,0.10814,0.1616,0.17723,0.12704,0.09524,0.07577,0.10301,0.20089,0.21112,0.13467,0.15507,0.18643,0.12523,0.094196,0.090806,0.12473
0.14186,0.12228,0.10489,0.13076,0.16154,0.16076,0.13481,0.12262,0.14185,0.15881,0.137,0.13218,0.14942,0.15302,0.13335,0.12796,0.13395,0.15314,0.13472,0.12636,0.14056,0.16323,0.16973,0.14669,0.12185,0.11781,0.13203,0.12332,0.11198,0.12752,0.16424,0.16144,0.12916,0.13008,0.15126,0.14855
0.18435,0.1516,0.11496,0.11209,0.11807,0.11432,0.11661,0.13779,0.17974,0.19398,0.16351,0.13788,0.1312,0.11677,0.099985,0.087252,0.11149,0.17061,0.18007,0.16674,0.13931,0.12102,0.11583,0.10269,0.10563,0.12859,0.16224,0.20131,0.17633,0.14636,0.13274,0.11402,0.10778,0.10409,0.12969,0.1897
0.11672,0.12594,0.11381,0.16471,0.17757,0.15039,0.125,0.098402,0.098084,0.16654,0.20734,0.18046,0.15249,0.1196,0.085408,0.071316,0.072806,0.10365,0.1436,0.16332,0.13289,0.16504,0.1761,0.12789,0.080674,0.06947,0.094092,0.19759,0.22242,0.15983,0.16166,0.16384,0.10084,0.081698,0.089495,0.12245
0.07341,0.062475,0.065353,0.10488,0.12401,0.1154,0.0899,0.071583,0.072467,0.095913,0.0806,0.077967,0.096536,0.10241,0.10162,0.095287,0.091078,0.098521,0.070793,0.070539,0.083531,0.10087,0.10994,0.096086,0.07186,0.062005,0.069632,0.08211,0.072934,0.088281,0.10221,0.10505,0.10241,0.090867,0.089358,0.096557
0.14597,0.12619,0.12222,0.1237,0.132,0.12703,0.12421,0.15383,0.17031,0.17087,0.16455,0.15635,0.14803,0.12088,0.098293,0.090553,0.11835,0.15832,0.13907,0.163,0.17836,0.17132,0.14457,0.11161,0.093574,0.1014,0.12029,0.1689,0.17088,0.16312,0.1604,0.13576,0.11478,0.10696,0.11798,0.16356
0.12834,0.10896,0.096181,0.12801,0.1666,0.16613,0.12888,0.11513,0.12517,0.1353,0.13142,0.14303,0.18026,0.16895,0.1371,0.111,0.10583,0.12351,0.14217,0.12725,0.12924,0.15534,0.16956,0.14523,0.11886,0.12057,0.13162,0.11761,0.12109,0.14973,0.18843,0.17018,0.13439,0.11827,0.13253,0.12804
0.17635,0.13616,0.10955,0.10323,0.11058,0.12018,0.1241,0.14016,0.18146,0.19802,0.16239,0.13001,0.1114,0.10195,0.093564,0.094138,0.11671,0.17687,0.17272,0.15822,0.14024,0.12437,0.11709,0.11674,0.11687,0.12135,0.15335,0.19634,0.1679,0.13572,0.1169,0.10172,0.10639,0.11285,0.12971,0.18436
0.058273,0.055605,0.061453,0.10786,0.13086,0.10869,0.093738,0.068514,0.06184,0.088033,0.087338,0.092006,0.11549,0.11641,0.096323,0.085984,0.081357,0.083029,0.067947,0.082737,0.098684,0.11871,0.1084,0.091675,0.082791,0.065136,0.054279,0.090727,0.094767,0.10835,0.12138,0.102,0.085363,0.086605,0.084834,0.087636
